"ID"	"ID_SwissFIR"	"Category"	"Density"	"Matrix_unit_Density"	"Energy_kilojoules"	"Energy_kilocalories"	"Fat_total"	"Fatty_acids_saturated"	"Fatty_acids_monounsaturated"	"Fatty_acids_polyunsaturated"	"Cholesterol"	"Carbohydrates_available"	"Sugars"	"Starch"	"Dietary_fibres"	"Protein"	"Salt_NaCl"	"Alcohol"	"Water"	"Vitamin_A_activity_RE"	"Vitamin_A_activity_RAE"	"All-trans_retinol_equivalents"	"Beta-carotene_activity"	"Beta-carotene"	"Vitamin_B1_thiamine"	"Vitamin_B2_riboflavin"	"Vitamin_B6_pyridoxine"	"Vitamin_B12_cobalamin"	"Niacin"	"Folate"	"Panthotenic_acid"	"Vitamin_C_ascorbic_acid"	"Vitamin_D_calciferol"	"Vitamin_E_activity"	"Potassium_K"	"Sodium_Na"	"Chloride_Cl"	"Calcium_Ca"	"Magnesium_Mg"	"Phosphorus_P"	"Iron_Fe"	"Iodide_I"	"Zinc_Zn"	"Selenium_Se"	"Record_has_changed"	"FileVersion"	"Branded"	"Language"
1510	0	61	0	0	400.00	95.00	3.00	1.80	0.70	0.20	12.00	12.10	4.90	7.30	0.30	4.60	0.20	0.00	79.90	36.00	34.00	33.00	15.00	15.00	0.02	0.19	0.03	0.15	0.30	7.30	0.36	0.40	0.10	0.10	170.00	73.00	160.00	130.00	13.00	110.00	0.10	11.00	0.60	0.00	0	200	0	0.00
1511	0	61	0	0	633.00	151.00	6.30	3.20	1.70	0.80	19.00	16.30	5.70	10.50	1.90	6.30	0.20	0.00	69.20	57.00	55.00	53.00	22.00	23.00	0.07	0.27	0.04	0.18	0.26	9.80	0.48	0.90	0.10	0.29	250.00	89.00	180.00	150.00	33.00	180.00	0.70	12.00	1.00	0.00	0	200	0	0.00
1512	0	61	0	0	558.00	132.00	3.60	2.10	0.80	0.30	14.00	18.50	5.70	12.70	0.60	6.20	0.20	0.00	71.20	42.00	40.00	39.00	18.00	18.00	0.03	0.22	0.03	0.17	0.46	11.10	0.43	0.40	0.10	0.12	210.00	85.00	190.00	150.00	17.00	130.00	0.20	13.00	0.80	0.00	0	200	0	0.00
1513	0	61	0	0	558.00	132.00	3.50	2.10	0.80	0.20	14.00	19.70	5.60	14.10	0.20	5.30	0.20	0.00	71.20	41.00	40.00	39.00	17.00	17.00	0.03	0.22	0.04	0.17	0.43	6.00	0.45	0.40	0.10	0.11	200.00	85.00	180.00	150.00	17.00	130.00	0.10	13.00	0.60	0.00	0	200	0	0.00
1514	0	61	0	0	614.00	146.00	5.10	3.10	1.20	0.30	19.00	19.70	5.60	14.10	0.20	5.20	0.20	0.00	69.70	57.00	55.00	53.00	22.00	23.00	0.03	0.26	0.04	0.18	0.43	6.00	0.44	0.90	0.10	0.17	200.00	85.00	180.00	150.00	17.00	130.00	0.10	12.00	0.60	0.00	0	200	0	0.00
1515	0	81	0	0	940.00	224.00	10.10	5.10	2.60	1.00	129.00	24.90	1.70	23.00	1.20	7.90	0.90	0.00	56.20	98.00	96.00	94.00	21.00	19.00	0.06	0.15	0.05	0.31	0.33	19.50	0.63	0.20	0.80	0.30	140.00	360.00	620.00	57.00	12.00	110.00	0.70	11.00	0.70	0.00	0	200	0	0.00
1516	0	43	0	0	340.00	81.00	2.20	0.40	0.60	1.10	4.00	12.60	0.80	11.70	1.70	1.80	0.20	0.00	81.70	4.00	3.00	1.00	16.00	15.00	0.07	0.05	0.12	0.02	0.87	10.90	0.28	7.50	0.00	1.10	280.00	70.00	110.00	10.00	16.00	42.00	0.30	4.40	0.30	0.00	0	200	0	0.00
1517	0	43	0	0	406.00	97.00	3.80	0.30	2.20	1.10	0.00	13.10	0.60	12.30	1.80	1.70	0.20	0.00	79.60	1.00	1.00	0.00	7.00	5.00	0.07	0.04	0.12	0.00	0.91	10.50	0.27	7.50	0.00	1.28	280.00	61.00	100.00	5.10	16.00	39.00	0.30	3.80	0.20	0.00	0	200	0	0.00
1518	0	82	0	0	376.00	89.00	2.60	1.50	0.60	0.20	7.00	13.50	1.40	11.90	1.70	2.20	0.10	0.00	80.00	28.00	26.00	25.00	17.00	15.00	0.06	0.07	0.12	0.03	0.89	10.80	0.33	7.40	0.00	0.11	300.00	58.00	130.00	27.00	17.00	55.00	0.30	4.90	0.30	0.00	0	200	0	0.00
1519	0	82	0	0	584.00	140.00	8.40	5.00	2.00	0.50	24.00	13.20	1.10	11.90	1.70	2.00	0.10	0.00	74.70	95.00	91.00	88.00	40.00	39.00	0.06	0.06	0.12	0.03	0.88	10.30	0.32	7.30	0.10	0.23	290.00	55.00	120.00	18.00	16.00	50.00	0.30	4.20	0.30	0.00	0	200	0	0.00
1520	0	86	0	0	731.00	174.00	7.70	2.60	1.90	2.50	17.00	18.60	1.20	17.30	2.20	6.50	1.30	0.00	65.20	62.00	44.00	26.00	216.00	210.00	0.11	0.10	0.07	0.20	0.69	25.50	0.29	5.40	0.10	2.49	150.00	510.00	560.00	70.00	22.00	110.00	1.00	3.40	0.90	0.00	0	200	0	0.00
1521	0	86	0	0	766.00	183.00	7.60	2.60	1.90	2.40	17.00	21.40	1.20	19.90	1.70	6.30	1.30	0.00	63.30	62.00	44.00	26.00	216.00	210.00	0.07	0.08	0.08	0.20	0.50	20.90	0.26	5.40	0.10	2.46	140.00	520.00	580.00	66.00	15.00	81.00	0.70	3.30	0.70	0.00	0	200	0	0.00
1522	0	35	0	0	695.00	165.00	5.80	2.30	1.70	0.80	143.00	20.40	1.40	18.80	0.90	7.50	0.80	0.00	65.70	67.00	67.00	66.00	11.00	7.00	0.07	0.13	0.04	0.43	0.21	16.70	0.70	0.10	0.90	0.18	120.00	320.00	500.00	51.00	9.30	100.00	0.70	12.00	0.70	0.00	0	200	0	0.00
1523	0	35	0	0	817.00	195.00	9.00	4.40	2.40	0.90	139.00	18.20	1.30	16.80	0.80	9.90	0.90	0.00	62.30	99.00	96.00	93.00	34.00	28.00	0.06	0.16	0.05	0.55	0.22	15.90	0.69	0.10	0.90	0.19	120.00	360.00	550.00	150.00	13.00	160.00	0.70	13.00	1.10	0.00	0	200	0	0.00
1524	0	35	0	0	524.00	125.00	6.20	3.10	1.60	0.60	78.00	10.90	1.30	9.20	1.50	5.70	0.60	0.00	76.40	74.00	70.00	66.00	44.00	39.00	0.08	0.29	0.07	0.22	2.08	19.60	1.37	2.10	1.50	0.19	260.00	220.00	380.00	35.00	11.00	110.00	0.90	16.00	0.60	0.00	0	200	0	0.00
1525	0	35	0	0	575.00	137.00	5.20	1.80	2.00	0.70	102.00	16.20	2.60	13.40	1.40	5.70	0.60	0.00	71.70	218.00	132.00	47.00	1026.00	767.00	0.07	0.11	0.10	0.30	0.36	23.10	0.56	20.30	0.60	0.41	150.00	230.00	360.00	44.00	10.00	82.00	0.70	10.00	0.60	0.00	0	200	0	0.00
1526	0	35	0	0	659.00	157.00	5.20	2.10	1.60	0.70	127.00	17.30	1.40	15.80	0.80	9.70	1.00	0.00	67.20	66.00	61.00	56.00	64.00	60.00	0.13	0.14	0.08	0.36	1.03	15.60	0.69	10.50	0.70	0.20	170.00	410.00	620.00	48.00	12.00	140.00	0.70	11.00	0.90	0.00	0	200	0	0.00
1527	0	35	0	0	810.00	193.00	9.50	3.70	3.60	1.10	128.00	17.30	1.30	15.80	0.80	9.30	1.10	0.00	63.30	67.00	61.00	56.00	64.00	60.00	0.13	0.14	0.06	0.36	0.75	15.80	0.68	5.00	0.80	0.22	150.00	430.00	700.00	47.00	11.00	110.00	0.70	11.00	0.90	0.00	0	200	0	0.00
1528	0	18	0	0	572.00	137.00	6.90	3.90	1.70	0.50	39.00	15.50	7.70	6.90	1.40	2.50	0.20	0.00	73.80	82.00	74.00	67.00	90.00	67.00	0.06	0.06	0.05	0.08	0.35	3.40	0.26	2.90	0.20	0.75	140.00	93.00	140.00	21.00	10.00	43.00	0.40	3.50	0.30	0.00	0	200	0	0.00
1529	0	18	0	0	559.00	134.00	6.80	3.90	1.70	0.50	39.00	14.60	7.70	6.90	1.80	2.50	0.20	0.00	74.30	89.00	78.00	67.00	135.00	112.00	0.04	0.05	0.04	0.08	0.33	3.80	0.23	1.90	0.20	0.58	180.00	93.00	140.00	24.00	10.00	47.00	0.50	2.60	0.30	0.00	0	200	0	0.00
1530	0	18	0	0	585.00	140.00	6.00	3.30	1.50	0.50	37.00	17.70	7.70	9.00	1.50	2.90	0.20	0.00	72.10	73.00	65.00	58.00	86.00	63.00	0.06	0.06	0.05	0.08	0.37	3.70	0.27	2.90	0.20	0.74	150.00	90.00	140.00	21.00	11.00	47.00	0.50	3.50	0.30	0.00	0	200	0	0.00
1531	0	18	0	0	571.00	136.00	6.00	3.30	1.50	0.50	37.00	16.80	7.70	9.00	1.90	2.90	0.20	0.00	72.60	80.00	69.00	58.00	131.00	109.00	0.04	0.05	0.05	0.08	0.35	4.10	0.24	1.90	0.20	0.57	190.00	90.00	140.00	24.00	11.00	51.00	0.60	2.60	0.30	0.00	0	200	0	0.00
1532	0	54	0	0	955.00	227.00	7.60	3.00	3.40	0.60	17.00	26.50	1.30	24.90	1.50	12.40	0.80	0.00	52.30	109.00	99.00	90.00	112.00	97.00	0.07	0.10	0.11	0.64	1.95	11.60	0.24	2.90	0.30	1.44	190.00	300.00	570.00	84.00	15.00	130.00	0.60	1.90	0.90	0.00	0	200	0	0.00
1533	0	54	0	0	948.00	226.00	7.70	3.10	3.50	0.60	16.00	26.50	1.40	24.90	1.50	11.70	0.90	0.00	52.80	60.00	50.00	41.00	112.00	97.00	0.12	0.11	0.10	0.28	1.36	11.10	0.28	10.20	0.10	1.34	210.00	360.00	730.00	85.00	15.00	150.00	0.50	2.40	1.10	0.00	0	200	0	0.00
1534	0	54	0	0	826.00	196.00	6.40	2.50	2.90	0.50	13.00	24.20	3.50	20.50	1.50	9.70	0.70	0.00	58.40	51.00	43.00	34.00	104.00	90.00	0.11	0.10	0.09	0.23	1.17	10.00	0.27	9.90	0.10	1.13	190.00	300.00	610.00	73.00	15.00	130.00	0.50	2.00	0.90	0.00	0	200	0	0.00
1535	0	54	0	0	1000.00	239.00	8.40	3.30	3.80	0.70	12.00	29.90	1.50	28.10	1.70	10.20	0.70	0.00	50.20	67.00	56.00	46.00	126.00	110.00	0.08	0.10	0.07	0.32	0.80	12.30	0.23	3.20	0.10	1.50	180.00	290.00	640.00	94.00	14.00	130.00	0.50	2.10	1.00	0.00	0	200	0	0.00
1536	0	54	0	0	1010.00	240.00	9.90	4.40	4.20	0.70	17.00	27.40	1.50	25.70	1.60	9.60	0.70	0.00	51.80	103.00	80.00	56.00	283.00	0.00	0.08	0.11	0.07	0.30	0.75	16.80	0.23	3.80	0.10	1.43	190.00	270.00	590.00	98.00	13.00	120.00	0.60	3.30	0.90	0.00	0	200	0	0.00
1537	0	54	0	0	864.00	205.00	7.00	2.80	3.20	0.60	14.00	24.00	1.30	22.40	1.60	10.90	0.80	0.00	57.00	54.00	45.00	37.00	101.00	88.00	0.12	0.15	0.10	0.25	1.67	12.40	0.49	9.50	0.30	1.22	230.00	330.00	660.00	77.00	15.00	150.00	0.60	4.30	1.00	0.00	0	200	0	0.00
1538	0	54	0	0	924.00	220.00	6.50	2.20	3.20	0.60	13.00	28.70	1.50	26.90	1.60	10.80	0.90	0.00	52.80	45.00	36.00	27.00	108.00	93.00	0.13	0.09	0.10	0.18	1.43	11.20	0.29	11.10	0.00	1.42	220.00	380.00	710.00	60.00	15.00	130.00	0.60	2.10	0.90	0.00	0	200	0	0.00
1539	0	54	0	0	1250.00	296.00	10.30	4.70	3.80	0.80	20.00	37.20	0.20	36.60	1.80	12.90	1.10	0.00	38.30	67.00	64.00	60.00	37.00	37.00	0.08	0.11	0.05	0.32	0.60	12.10	0.30	0.00	0.20	1.04	120.00	450.00	760.00	210.00	16.00	180.00	0.50	6.80	1.20	0.00	0	200	0	0.00
1540	0	54	0	0	524.00	125.00	3.10	1.20	1.40	0.40	4.00	17.40	1.70	15.40	1.90	5.70	0.40	0.00	72.10	45.00	30.00	15.00	179.00	155.00	0.08	0.12	0.09	0.10	1.13	24.90	0.50	15.40	0.30	0.75	240.00	140.00	330.00	50.00	16.00	80.00	0.80	6.10	0.60	0.00	0	200	0	0.00
1541	0	83	0	0	1280.00	309.00	23.70	12.30	7.10	1.70	149.00	14.50	1.60	12.80	0.60	9.00	1.20	0.00	52.40	211.00	205.00	199.00	72.00	67.00	0.13	0.14	0.08	0.34	0.79	9.30	0.60	4.20	1.00	0.52	140.00	460.00	740.00	49.00	14.00	120.00	0.70	9.90	1.00	0.00	0	200	0	0.00
1542	0	83	0	0	1260.00	305.00	24.90	13.00	7.30	1.70	153.00	11.50	1.60	9.70	0.50	8.50	1.20	0.00	54.80	224.00	217.00	211.00	78.00	72.00	0.12	0.14	0.07	0.34	0.76	8.90	0.59	4.20	1.00	0.54	140.00	460.00	750.00	49.00	12.00	120.00	0.70	9.90	1.00	0.00	0	200	0	0.00
1543	0	83	0	0	1270.00	306.00	20.90	11.70	5.10	1.40	143.00	14.50	1.20	13.10	0.60	14.60	0.90	0.00	49.40	222.00	212.00	203.00	115.00	110.00	0.05	0.23	0.08	0.76	0.25	10.20	0.58	0.20	0.90	0.41	130.00	370.00	570.00	360.00	23.00	300.00	0.80	13.00	2.10	0.00	0	200	0	0.00
1544	0	83	0	0	1260.00	302.00	22.00	12.40	5.40	1.40	146.00	11.70	1.20	10.30	0.50	14.10	0.90	0.00	51.70	234.00	224.00	214.00	120.00	115.00	0.05	0.23	0.07	0.76	0.22	9.90	0.57	0.20	0.90	0.42	120.00	370.00	570.00	360.00	21.00	290.00	0.70	13.00	2.00	0.00	0	200	0	0.00
1545	0	18	0	0	646.00	154.00	7.10	3.90	1.70	0.50	39.00	18.90	12.00	6.90	1.40	3.00	0.20	0.00	69.70	75.00	71.00	67.00	51.00	37.00	0.04	0.06	0.05	0.08	0.24	10.10	0.26	2.70	0.20	0.25	190.00	93.00	140.00	27.00	14.00	43.00	0.50	3.20	0.30	0.00	0	200	0	0.00
1546	0	18	0	0	659.00	157.00	6.20	3.40	1.50	0.50	37.00	21.10	12.00	9.00	1.50	3.30	0.20	0.00	67.90	66.00	62.00	58.00	47.00	34.00	0.04	0.07	0.06	0.08	0.27	10.30	0.27	2.70	0.20	0.24	190.00	90.00	140.00	27.00	14.00	47.00	0.60	3.20	0.30	0.00	0	200	0	0.00
1547	0	18	0	0	472.00	113.00	6.80	3.80	1.60	0.40	39.00	9.40	2.50	6.90	2.00	2.50	0.20	0.00	79.30	78.00	73.00	67.00	69.00	63.00	0.04	0.06	0.04	0.08	0.28	6.30	0.20	6.10	0.20	0.31	230.00	93.00	180.00	73.00	14.00	45.00	0.40	4.10	0.40	0.00	0	200	0	0.00
1548	0	18	0	0	484.00	116.00	6.00	3.30	1.40	0.40	37.00	11.60	2.50	9.00	2.10	2.90	0.20	0.00	77.60	69.00	64.00	58.00	65.00	59.00	0.04	0.06	0.04	0.08	0.30	6.60	0.21	6.10	0.20	0.30	240.00	90.00	180.00	73.00	14.00	48.00	0.50	4.10	0.40	0.00	0	200	0	0.00
1549	0	86	0	0	692.00	165.00	5.70	1.30	1.90	2.10	19.00	18.70	1.30	17.20	1.50	8.80	1.40	0.00	65.50	41.00	21.00	1.00	242.00	224.00	0.22	0.07	0.14	0.09	1.89	15.60	0.48	7.50	0.10	2.16	230.00	540.00	870.00	14.00	17.00	88.00	1.00	1.70	0.80	0.00	0	200	0	0.00
1550	0	86	0	0	662.00	158.00	5.80	1.30	1.90	2.10	19.00	16.30	1.30	14.90	1.90	9.00	1.30	0.00	67.20	41.00	21.00	1.00	242.00	224.00	0.26	0.08	0.13	0.09	2.06	19.60	0.50	7.50	0.10	2.19	240.00	540.00	860.00	17.00	22.00	110.00	1.20	1.80	1.00	0.00	0	200	0	0.00
1551	0	86	0	0	666.00	159.00	7.20	2.00	2.70	2.10	14.00	17.30	2.10	15.10	1.50	5.40	0.80	0.00	68.70	36.00	19.00	1.00	214.00	198.00	0.10	0.05	0.09	0.16	0.82	14.70	0.27	10.70	0.10	1.92	150.00	330.00	510.00	15.00	13.00	62.00	0.60	1.90	0.50	0.00	0	200	0	0.00
1552	0	86	0	0	639.00	153.00	7.30	2.00	2.70	2.10	14.00	15.30	2.10	13.10	1.90	5.60	0.80	0.00	70.20	36.00	19.00	1.00	214.00	198.00	0.13	0.06	0.09	0.16	0.96	18.30	0.30	10.70	0.10	1.94	160.00	330.00	490.00	18.00	18.00	83.00	0.80	2.00	0.70	0.00	0	200	0	0.00
1553	0	86	0	0	593.00	141.00	3.90	0.70	1.10	1.80	14.00	18.40	2.10	16.10	1.70	7.20	1.20	0.00	69.00	33.00	17.00	1.00	194.00	187.00	0.07	0.05	0.13	0.17	1.40	14.30	0.30	6.60	0.00	2.01	200.00	500.00	610.00	15.00	16.00	73.00	1.00	1.30	1.00	0.00	0	200	0	0.00
1554	0	86	0	0	565.00	134.00	4.00	0.70	1.10	1.90	14.00	16.20	2.10	14.00	2.00	7.40	1.20	0.00	70.60	33.00	17.00	1.00	194.00	187.00	0.10	0.07	0.12	0.17	1.55	18.10	0.33	6.60	0.00	2.03	200.00	490.00	590.00	18.00	21.00	95.00	1.20	1.50	1.20	0.00	0	200	0	0.00
1555	0	86	0	0	662.00	158.00	6.50	1.60	2.20	2.10	14.00	18.40	2.10	16.10	1.70	5.80	1.20	0.00	68.00	33.00	17.00	0.00	195.00	188.00	0.11	0.05	0.10	0.14	1.12	14.60	0.29	8.30	0.20	2.01	170.00	490.00	600.00	15.00	14.00	60.00	0.70	1.40	0.60	0.00	0	200	0	0.00
1556	0	86	0	0	634.00	151.00	6.50	1.60	2.20	2.10	14.00	16.20	2.10	14.00	2.00	5.90	1.20	0.00	69.60	33.00	17.00	0.00	195.00	188.00	0.15	0.06	0.10	0.13	1.27	18.30	0.31	8.30	0.20	2.03	180.00	480.00	590.00	18.00	19.00	83.00	0.90	1.50	0.80	0.00	0	200	0	0.00
1557	0	86	0	0	551.00	131.00	3.70	0.60	1.10	1.70	12.00	17.40	2.10	15.10	1.60	6.30	1.20	0.00	71.30	31.00	16.00	1.00	182.00	176.00	0.15	0.06	0.13	0.02	1.31	13.80	0.28	15.20	0.00	1.91	190.00	460.00	520.00	16.00	15.00	88.00	0.70	1.80	0.60	0.00	0	200	0	0.00
1558	0	86	0	0	524.00	125.00	3.80	0.60	1.10	1.80	12.00	15.30	2.10	13.10	1.90	6.50	1.10	0.00	72.80	31.00	16.00	1.00	182.00	176.00	0.18	0.07	0.12	0.02	1.45	17.30	0.30	15.20	0.00	1.94	200.00	450.00	510.00	19.00	20.00	110.00	0.90	1.90	0.80	0.00	0	200	0	0.00
1559	0	86	0	0	749.00	179.00	7.60	2.80	1.90	2.30	17.00	20.00	1.30	18.50	1.70	6.70	1.10	0.00	64.20	74.00	54.00	34.00	242.00	234.00	0.06	0.07	0.08	0.19	0.45	16.70	0.24	6.50	0.10	2.33	150.00	440.00	480.00	110.00	16.00	110.00	0.70	3.00	0.80	0.00	0	200	0	0.00
1560	0	86	0	0	716.00	171.00	7.70	2.80	1.90	2.30	17.00	17.50	1.30	16.00	2.10	6.90	1.10	0.00	66.10	74.00	54.00	34.00	242.00	234.00	0.10	0.09	0.07	0.19	0.63	21.00	0.26	6.50	0.10	2.36	150.00	430.00	470.00	120.00	22.00	130.00	0.90	3.10	1.10	0.00	0	200	0	0.00
1561	0	86	0	0	685.00	163.00	6.20	1.90	1.70	2.20	12.00	20.10	1.40	18.50	1.70	5.90	1.00	0.00	66.40	60.00	40.00	21.00	237.00	229.00	0.06	0.06	0.07	0.18	0.48	17.00	0.21	6.50	0.10	2.32	140.00	410.00	490.00	50.00	14.00	80.00	0.70	1.80	0.70	0.00	0	200	0	0.00
1562	0	86	0	0	653.00	156.00	6.30	1.90	1.80	2.20	12.00	17.60	1.40	16.00	2.10	6.10	1.00	0.00	68.20	60.00	40.00	21.00	237.00	229.00	0.11	0.08	0.07	0.18	0.65	21.40	0.24	6.50	0.10	2.35	150.00	400.00	480.00	54.00	20.00	110.00	0.90	1.90	0.90	0.00	0	200	0	0.00
1566	0	83	0	0	751.00	180.00	11.40	6.00	3.20	0.90	48.00	12.30	1.50	10.70	2.20	6.10	1.10	0.00	68.20	431.00	261.00	90.00	2051.00	1625.00	0.10	0.18	0.15	0.09	0.76	40.50	0.34	10.10	0.30	1.42	410.00	450.00	710.00	89.00	44.00	86.00	2.00	11.00	0.80	0.00	0	200	0	0.00
1567	0	83	0	0	739.00	178.00	12.20	6.50	3.40	0.90	51.00	10.20	1.50	8.60	2.10	5.80	1.10	0.00	69.90	440.00	269.00	98.00	2055.00	1628.00	0.10	0.18	0.15	0.09	0.74	40.30	0.33	10.10	0.30	1.43	400.00	450.00	710.00	89.00	43.00	83.00	2.00	11.00	0.80	0.00	0	200	0	0.00
1568	0	43	0	0	925.00	224.00	21.00	5.30	12.50	1.60	26.00	1.30	1.20	0.10	0.40	7.10	1.60	0.00	70.10	14.00	7.00	1.00	76.00	73.00	0.18	0.07	0.06	0.36	1.63	3.70	0.21	21.70	0.40	3.19	140.00	650.00	660.00	13.00	11.00	110.00	0.80	0.90	0.90	0.00	0	200	0	0.00
1569	0	43	0	0	1080.00	262.00	22.60	9.40	9.00	2.30	45.00	0.70	0.60	0.00	0.20	13.80	1.40	0.00	62.50	99.00	88.00	77.00	130.00	128.00	0.15	0.14	0.08	0.76	1.43	7.70	0.27	18.70	0.40	1.62	130.00	560.00	620.00	290.00	18.00	260.00	0.70	6.20	2.00	0.00	0	200	0	0.00
1572	0	86	0	0	523.00	124.00	3.70	0.80	1.30	1.30	18.00	14.50	2.20	12.20	1.20	7.70	0.60	0.00	73.10	24.00	14.00	5.00	114.00	95.00	0.06	0.07	0.10	0.48	1.65	18.60	0.30	4.60	0.10	1.59	190.00	240.00	390.00	26.00	13.00	74.00	0.50	3.10	0.90	0.00	0	200	0	0.00
1573	0	43	0	0	497.00	120.00	10.30	1.80	2.90	5.10	19.00	4.20	4.10	0.10	2.10	1.60	0.20	0.00	81.80	167.00	87.00	6.00	965.00	775.00	0.04	0.06	0.14	0.10	0.28	23.70	0.30	29.60	0.10	6.23	200.00	74.00	120.00	59.00	11.00	45.00	0.30	5.10	0.20	0.00	0	200	0	0.00
1577	0	28	0	0	580.00	137.00	2.60	0.50	1.40	0.50	44.00	13.90	1.50	12.10	0.90	14.00	1.00	0.00	68.40	69.00	41.00	14.00	328.00	283.00	0.09	0.09	0.15	0.06	3.61	4.30	0.31	12.50	0.30	0.50	180.00	410.00	560.00	9.30	17.00	120.00	0.70	1.60	0.70	19.00	0	200	0	0.00
1579	0	28	0	0	541.00	128.00	2.00	0.40	1.20	0.30	24.00	16.20	0.80	14.20	0.50	11.10	1.30	0.00	70.20	48.00	25.00	2.00	274.00	236.00	0.08	0.07	0.13	0.05	3.51	3.00	0.34	10.40	0.30	0.40	150.00	510.00	730.00	18.00	15.00	110.00	0.30	1.40	0.70	19.00	0	200	0	0.00
1580	0	83	0	0	238.00	57.00	3.60	2.00	0.80	0.20	9.00	2.30	1.60	0.80	1.90	3.00	0.30	0.00	89.20	43.00	38.00	33.00	57.00	22.00	0.06	0.05	0.07	0.07	0.82	39.70	0.29	28.90	0.10	1.84	310.00	110.00	150.00	90.00	21.00	71.00	0.40	4.10	0.40	0.00	0	200	0	0.00
1582	0	35	0	0	824.00	197.00	10.50	3.10	5.50	1.10	76.00	8.20	0.90	7.20	0.60	17.10	2.20	0.00	63.70	21.00	17.00	14.00	41.00	35.00	0.13	0.11	0.13	0.81	2.23	9.60	0.39	1.60	0.30	0.65	170.00	890.00	1620.00	14.00	15.00	120.00	1.30	4.80	2.70	0.00	0	200	0	0.00
1583	0	34	0	0	855.00	204.00	10.60	3.20	5.60	1.00	98.00	6.50	1.60	4.90	0.70	20.30	0.70	0.00	62.00	37.00	30.00	22.00	91.00	84.00	0.07	0.13	0.26	1.41	2.67	14.40	0.45	2.50	0.50	0.98	270.00	290.00	410.00	23.00	17.00	160.00	2.20	6.70	3.90	0.00	0	200	0	0.00
1584	0	97	0	0	529.00	125.00	1.50	0.20	1.00	0.20	0.00	25.10	0.80	24.30	0.50	2.40	0.60	0.00	70.60	0.00	0.00	0.00	1.00	1.00	0.02	0.01	0.02	0.00	0.47	4.60	0.11	0.30	0.00	0.32	20.00	250.00	380.00	8.60	8.80	38.00	0.10	0.90	0.30	0.00	0	200	0	0.00
1585	0	35	0	0	539.00	128.00	3.60	1.60	1.30	0.30	7.00	18.60	0.70	17.90	1.50	4.50	0.50	0.00	72.10	28.00	27.00	26.00	12.00	12.00	0.02	0.07	0.03	0.08	0.94	6.40	0.47	0.50	0.60	0.33	54.00	210.00	370.00	71.00	10.00	81.00	0.20	3.30	0.60	0.00	0	200	0	0.00
1586	0	9	0	0	617.00	146.00	3.10	0.60	1.60	0.80	0.00	24.90	1.50	20.90	1.60	3.90	0.90	0.00	66.80	0.00	0.00	0.00	2.00	2.00	0.06	0.02	0.07	0.00	0.50	5.40	0.11	0.40	0.00	0.56	40.00	350.00	530.00	11.00	44.00	95.00	2.30	1.30	1.00	0.00	0	200	0	0.00
1587	0	9	0	0	579.00	137.00	2.20	0.30	1.30	0.30	0.00	24.80	1.70	23.00	1.80	3.70	0.80	0.00	67.80	0.00	0.00	0.00	2.00	1.00	0.05	0.02	0.06	0.00	0.81	5.20	0.06	0.40	0.00	0.43	57.00	340.00	540.00	13.00	23.00	71.00	1.00	0.70	0.70	0.00	0	200	0	0.00
1588	0	35	0	0	723.00	172.00	3.10	0.40	1.70	0.50	0.00	27.70	1.60	25.80	6.20	5.30	1.10	0.00	58.10	2.00	1.00	0.00	11.00	10.00	0.11	0.03	0.08	0.00	1.73	27.60	0.41	0.50	0.00	1.15	140.00	440.00	690.00	22.00	44.00	150.00	1.50	3.50	1.10	0.00	0	200	0	0.00
1589	0	40	0	0	972.00	235.00	19.80	7.60	9.10	1.50	50.00	0.60	0.60	0.00	0.00	13.50	1.80	0.00	66.10	1.00	1.00	1.00	2.00	1.00	0.17	0.10	0.08	0.54	2.53	0.60	0.36	11.90	0.90	0.00	160.00	720.00	1150.00	6.50	13.00	180.00	0.70	0.40	1.70	7.10	0	200	0	0.00
1590	0	35	0	0	920.00	219.00	6.70	2.30	3.00	0.90	14.00	29.60	2.50	26.70	1.80	9.10	2.00	0.00	53.20	5.00	4.00	2.00	20.00	20.00	0.12	0.06	0.07	0.15	1.25	8.70	0.25	4.70	0.30	0.30	170.00	800.00	1250.00	17.00	21.00	110.00	0.80	2.30	0.90	0.00	0	200	0	0.00
1592	0	18	0	0	831.00	200.00	11.40	6.40	2.60	0.70	47.00	18.50	7.70	10.70	5.30	3.20	0.20	0.00	61.80	121.00	116.00	112.00	54.00	48.00	0.05	0.07	0.06	0.07	0.18	9.10	0.22	23.30	0.30	0.34	210.00	89.00	150.00	34.00	14.00	54.00	1.00	2.70	0.40	0.00	0	200	0	0.00
1593	0	18	0	0	563.00	135.00	7.10	3.80	1.60	0.40	39.00	12.10	5.10	6.90	5.80	2.80	0.20	0.00	72.30	73.00	70.00	67.00	37.00	31.00	0.04	0.07	0.05	0.08	0.15	7.00	0.21	21.30	0.20	0.25	210.00	93.00	150.00	39.00	14.00	52.00	1.00	3.20	0.40	0.00	0	200	0	0.00
1594	0	18	0	0	561.00	135.00	7.00	3.80	1.80	0.60	39.00	12.90	5.90	6.90	4.30	2.80	0.20	0.00	73.10	88.00	77.00	67.00	124.00	91.00	0.04	0.07	0.05	0.08	0.39	16.20	0.28	10.70	0.20	2.83	160.00	93.00	160.00	35.00	19.00	52.00	0.90	2.80	0.30	0.00	0	200	0	0.00
