ID	ID V 4.0	ID SwissFIR	Nom	Synonymes	Catégorie	Densité	Unité de matrice	Énergie, kilojoules	Dérivation de la valeur	Source	Énergie, calories	Dérivation de la valeur	Source	Lipides, totaux (g)	Dérivation de la valeur	Source	Acides gras, saturés (g)	Dérivation de la valeur	Source	Acides gras, mono-insaturés (g)	Dérivation de la valeur	Source	Acides gras, poly-insaturés (g)	Dérivation de la valeur	Source	Cholestérol (mg)	Dérivation de la valeur	Source	Glucides, disponibles (g)	Dérivation de la valeur	Source	Sucres (g)	Dérivation de la valeur	Source	Amidon (g)	Dérivation de la valeur	Source	Fibres alimentaires (g)	Dérivation de la valeur	Source	Proteines (g)	Dérivation de la valeur	Source	Sel (NaCl) (g)	Dérivation de la valeur	Source	Alcool (g)	Dérivation de la valeur	Source	Eau (g)	Dérivation de la valeur	Source	Activité de vitamine A, RE (µg-RE)	Dérivation de la valeur	Source	Activité de vitamine A, RAE (µg-RE)	Dérivation de la valeur	Source	Equivalents d’all-transrétinol (µg-RE)	Dérivation de la valeur	Source	Activité de bétacarotène (µg-BCE)	Dérivation de la valeur	Source	Bétacarotène (µg)	Dérivation de la valeur	Source	Vitamine B1 (thiamine) (mg)	Dérivation de la valeur	Source	Vitamine B2 (riboflavine) (mg)	Dérivation de la valeur	Source	Vitamine B6 (pyridoxine) (mg)	Dérivation de la valeur	Source	Vitamine B12 (cobalamine) (µg)	Dérivation de la valeur	Source	Niacine (mg)	Dérivation de la valeur	Source	Folate (µg)	Dérivation de la valeur	Source	Acide pantothénique (mg)	Dérivation de la valeur	Source	Vitamine C (acide ascorbique) (mg)	Dérivation de la valeur	Source	Vitamine D (calciférol) (µg)	Dérivation de la valeur	Source	Activité de vitamine E (mg-ATE)	Dérivation de la valeur	Source	Potassium (K) (mg)	Dérivation de la valeur	Source	Sodium (Na) (mg)	Dérivation de la valeur	Source	Clor (Cl) (mg)	Dérivation de la valeur	Source	Calcium (Ca) (mg)	Dérivation de la valeur	Source	Magnésium (Mg) (mg)	Dérivation de la valeur	Source	Phosphore (P) (mg)	Dérivation de la valeur	Source	Fer (Fe) (mg)	Dérivation de la valeur	Source	Iode (I) (µg)	Dérivation de la valeur	Source	Zinc (Zn)  (mg)	Dérivation de la valeur	Source	Sélénium (Se) (µg)	Dérivation de la valeur	Source	Entrée modifiée
709	4666	1001296	Viande séchée ( du Grison, du Tessin, du Valais)		Produits carnés et charcuterie/Produits de charcuterie crus		par 100 g de portion comestible	804	Calcul automatisé		190	Calcul automatisé		3.5	-	1032	1.6	-	1032	1.5	-	1032	0.2	-	1032	84	-	1032	0.4	-	1032	0.4	-	1010	0	-	22	0	-	22	39.3	-	1032	4.1	Calcul automatisé		0	-	22	52.2	-	1032	3	Calcul automatisé		3	Calcul automatisé		3	-	8	0	Estimation	51	0	Estimation	51	0.08	-	1032	0.22	-	1032	0.56	-	1032	1.6	-	1032	10.2	-	1032	tr.	-	22	1.2	-	1032	1.1	-	1032	tr.	-	22	tr.	-	22	640	-	1032	1620	-	1032	2610	-	1032	tr.	-	22	37	-	1032	330	-	1032	4	-	1032	tr.	-	22	6.5	-	1032	14	-	1032	No
1693			Vinaigre		Divers/Sel, épices et arômes	1.0056	par 100 ml	93	Calcul automatisé		22	Calcul automatisé		0	Estimation	1129	0	Estimation	1129	0	Estimation	1129	0	Estimation	1129	0	Estimation	1129	0.7	-	1404	0.3	-	1404	0	-	1404	0	-	1404	0.1	-	1404	0	Calcul automatisé		0.1	-	1404	93.4	-	1404	0	Calcul automatisé		0	Calcul automatisé		0	-	1129	0	-	1129	0	-	1404	0	-	1404	0	-	1404	0	-	1404	0	-	1404	0	-	1404	0	-	1404	0	-	1404	0	-	1404	0	-	1404	0	-	1129	35	-	1404	7.7	-	1404	0.1	-	1660	7	-	1404	7.7	-	1404	12	-	1404	0.2	-	1404	<5	-	1404	0.2	-	1404	n.i.			No
1202	4706		Vinaigrette (avec huile de colza)		Graisses et huiles/Sauces à salade	1.1	par 100 ml	1050	Calcul automatisé		255	Calcul automatisé		25.3	Calcul sur la base des ingrédients		2.5	Calcul sur la base des ingrédients		14.3	Calcul sur la base des ingrédients		6.5	Calcul sur la base des ingrédients		152	Calcul sur la base des ingrédients		2.3	Calcul sur la base des ingrédients		1.9	Calcul sur la base des ingrédients		0.3	Calcul sur la base des ingrédients		0.5	Calcul sur la base des ingrédients		4.4	Calcul sur la base des ingrédients		0.3	Calcul automatisé		0	Calcul sur la base des ingrédients		67.5	Calcul automatisé		52	Calcul automatisé		51	Calcul automatisé		49	Calcul sur la base des ingrédients		20	Calcul sur la base des ingrédients		14	Calcul sur la base des ingrédients		0.04	Calcul sur la base des ingrédients		0.09	Calcul sur la base des ingrédients		0.07	Calcul sur la base des ingrédients		0.37	Calcul sur la base des ingrédients		0.11	Calcul sur la base des ingrédients		20.4	Calcul sur la base des ingrédients		0.64	Calcul sur la base des ingrédients		2.2	Calcul sur la base des ingrédients		0.9	Calcul sur la base des ingrédients		7.46	Calcul sur la base des ingrédients		86	Calcul sur la base des ingrédients		120	Calcul sur la base des ingrédients		61	Calcul sur la base des ingrédients		27	Calcul sur la base des ingrédients		8.1	Calcul sur la base des ingrédients		80	Calcul sur la base des ingrédients		0.8	Calcul sur la base des ingrédients		12	Calcul sur la base des ingrédients		0.6	Calcul sur la base des ingrédients		n.i.			Oui
510	4688	1001012	Vin blanc, 11 vol%		Boissons alcoolisées/Vin	1	par 100 ml	291	Calcul automatisé		70	Calcul automatisé		0	-	43	0	-	43	0	-	43	0	-	43	0	Estimation	51	2	-	43	2	-	43	tr.	-	43	0	-	43	0.1	-	43	0	Calcul automatisé		8.8	-	43	89	-	43	0	Calcul automatisé		0	Calcul automatisé		0	Estimation	51	0	Estimation	51	0	Estimation	51	tr.	-	43	tr.	-	43	0.02	-	43	0	-	43	0.1	-	43	tr.	-	43	0.03	-	43	0	-	43	0	-	43	0	-	43	80	-	43	5	-	43	4	-	9	9	-	43	10	-	43	14	-	43	0.3	-	43	10	-	43	0.2	-	9	n.i.			No
511	4689	1001014	Vin blanc, 12.5 vol%		Boissons alcoolisées/Vin	1	par 100 ml	295	Calcul automatisé		71	Calcul automatisé		0	-	5	0	-	5	0	-	5	0	-	5	0	Estimation	51	0.1	-	9	0.1	-	22	0	-	5	0	-	5	0.2	-	9	0	Calcul automatisé		10	-	9	89	-	9	0	Calcul automatisé		0	Calcul automatisé		0	Estimation	51	0	Estimation	51	0	Estimation	51	0	-	9	0.01	-	9	0.02	-	9	0.1	-	9	0.1	-	9	1	-	9	0.02	-	9	0	-	22	0	-	5	0	-	5	95	-	9	2	-	9	5	-	9	10	-	9	10	-	9	15	-	9	0.6	-	9	10	-	9	0.2	-	9	n.i.			No
10478			Vin blanc dilué avec de l'eau gazeuse		Boissons alcoolisées/Vin	1	par 100 ml	148	Calcul automatisé		36	Calcul automatisé		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0.1	Calcul sur la base des ingrédients		0.1	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0.1	Calcul sur la base des ingrédients		0	Calcul automatisé		5	Calcul sur la base des ingrédients		94.9	Calcul automatisé		0	Calcul automatisé		0	Calcul automatisé		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0.01	Calcul sur la base des ingrédients		0.01	Calcul sur la base des ingrédients		0.05	Calcul sur la base des ingrédients		0.05	Calcul sur la base des ingrédients		0.5	Calcul sur la base des ingrédients		0.01	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		48	Calcul sur la base des ingrédients		1.5	Calcul sur la base des ingrédients		3	Calcul sur la base des ingrédients		8.5	Calcul sur la base des ingrédients		5.5	Calcul sur la base des ingrédients		7.5	Calcul sur la base des ingrédients		0.3	Calcul sur la base des ingrédients		5	Calcul sur la base des ingrédients		0.1	Calcul sur la base des ingrédients		n.i.			Oui
10479			Vin blanc dilué avec limonade		Boissons alcoolisées/Vin	1	par 100 ml	228	Calcul automatisé		55	Calcul automatisé		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		4.8	Calcul sur la base des ingrédients		4.8	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0.1	Calcul sur la base des ingrédients		0	Calcul automatisé		5	Calcul sur la base des ingrédients		90.1	Calcul automatisé		0	Calcul automatisé		0	Calcul automatisé		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0.02	Calcul sur la base des ingrédients		0.01	Calcul sur la base des ingrédients		0.05	Calcul sur la base des ingrédients		0.06	Calcul sur la base des ingrédients		0.5	Calcul sur la base des ingrédients		0.01	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		52	Calcul sur la base des ingrédients		2.5	Calcul sur la base des ingrédients		8	Calcul sur la base des ingrédients		7.5	Calcul sur la base des ingrédients		11	Calcul sur la base des ingrédients		8	Calcul sur la base des ingrédients		0.4	Calcul sur la base des ingrédients		5.9	Calcul sur la base des ingrédients		0.1	Calcul sur la base des ingrédients		n.i.			Oui
551	4321	1001072	Vin blanc mousseux (p.ex. Champagne)		Boissons alcoolisées/Vin	1	par 100 ml	293	Calcul automatisé		71	Calcul automatisé		0	-	43	0	-	43	0	-	43	0	-	43	0	Estimation	51	1.5	-	43	1.5	-	43	tr.	-	43	0	-	43	0.2	-	43	0	Calcul automatisé		9.1	-	43	89	-	43	0	Calcul automatisé		0	Calcul automatisé		0	Estimation	51	0	Estimation	51	0	Estimation	51	tr.	-	43	tr.	-	43	0.02	-	43	0	-	43	0.1	-	43	tr.	-	43	0.03	-	43	0	-	43	0	-	43	0	-	43	48	-	43	4	-	43	7	-	9	10	-	43	6	-	43	7	-	43	0.8	-	43	10	-	9	0	-	9	n.i.			No
516	4687	1001021	Vin de Porto, 18.5 vol%		Boissons alcoolisées/Vin	1	par 100 ml	636	Calcul automatisé		152	Calcul automatisé		0	-	5	0	-	5	0	-	5	0	-	5	0	Estimation	51	12	-	9	12	-	22	0	-	22	0	-	5	0.2	-	9	0	Calcul automatisé		14.8	-	9	72.3	-	9	0	Calcul automatisé		0	Calcul automatisé		0	Estimation	51	0	-	145	0	Estimation	51	0	-	9	0.01	-	9	0.01	-	9	0.1	-	9	0.05	-	9	1	-	9	0.03	-	9	0	-	5	0	-	5	0	-	5	75	-	9	9	-	9	10	-	9	7	-	9	9	-	9	12	-	9	0.4	-	9	10	-	9	0.3	-	9	n.i.			No
509	4632	1001011	Vin rouge, 12 vol%		Boissons alcoolisées/Vin	1	par 100 ml	287	Calcul automatisé		69	Calcul automatisé		0	-	43	0	-	43	0	-	43	0	-	43	0	Estimation	51	0.3	-	43	0.3	-	43	tr.	-	43	0	-	43	0.2	-	43	0	Calcul automatisé		9.6	-	43	89.6	-	43	0	Calcul automatisé		0	Calcul automatisé		0	Estimation	51	0	Estimation	51	0	Estimation	51	tr.	-	43	0.02	-	43	0.02	-	43	0	-	43	0.1	-	43	tr.	-	43	0.1	-	43	0	-	43	0	-	43	0	-	43	120	-	43	5	-	43	10	-	9	8	-	43	15	-	43	14	-	43	0.9	-	43	10	-	9	0.1	-	9	n.i.			No
10477			Vin rouge, 13.5 vol%		Boissons alcoolisées/Vin	1	par 100 ml	314	Calcul automatisé		76	Calcul automatisé		0	-	1030	n.i.			n.i.			n.i.			0	-	1030	0.2	-	1030	0.2	-	1030	0	-	1030	0	-	1030	0	-	1030	n.i.			10.7	-	1030	89	-	1030	n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			n.i.			No
508	4690	1001010	Vin rouge, 9 vol%		Boissons alcoolisées/Vin	1	par 100 ml	224	Calcul automatisé		54	Calcul automatisé		0	-	43	0	-	43	0	-	43	0	-	43	0	Estimation	51	0.2	-	43	0.2	-	43	tr.	-	43	0	-	43	0.2	-	43	0	Calcul automatisé		7.5	-	43	92	-	43	0	Calcul automatisé		0	Calcul automatisé		0	Estimation	51	0	Estimation	51	0	Estimation	51	tr.	-	43	0.02	-	43	0.02	-	43	0	-	43	0.1	-	43	tr.	-	43	0.1	-	43	0	-	43	0	-	43	0	-	43	120	-	43	5	-	43	10	-	9	8	-	43	15	-	43	14	-	43	0.9	-	43	10	-	9	0.1	-	9	n.i.			No
1680			Vitello tonnato avec garniture		Viande et abats/Veau		par 100 g de portion comestible	764	Calcul automatisé		183	Calcul automatisé		11.6	Calcul sur la base des ingrédients		2.7	Calcul sur la base des ingrédients		3.5	Calcul sur la base des ingrédients		3.8	Calcul sur la base des ingrédients		116	Calcul sur la base des ingrédients		0.6	Calcul sur la base des ingrédients		0.6	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0.2	Calcul sur la base des ingrédients		19	Calcul sur la base des ingrédients		0.6	Calcul automatisé		0	Calcul sur la base des ingrédients		68.6	Calcul automatisé		42	Calcul automatisé		36	Calcul automatisé		30	Calcul sur la base des ingrédients		68	Calcul sur la base des ingrédients		64	Calcul sur la base des ingrédients		0.04	Calcul sur la base des ingrédients		0.2	Calcul sur la base des ingrédients		0.22	Calcul sur la base des ingrédients		1.86	Calcul sur la base des ingrédients		4.69	Calcul sur la base des ingrédients		15.5	Calcul sur la base des ingrédients		0.84	Calcul sur la base des ingrédients		2.5	Calcul sur la base des ingrédients		0.8	Calcul sur la base des ingrédients		3.33	Calcul sur la base des ingrédients		190	Calcul sur la base des ingrédients		250	Calcul sur la base des ingrédients		190	Calcul sur la base des ingrédients		27	Calcul sur la base des ingrédients		19	Calcul sur la base des ingrédients		150	Calcul sur la base des ingrédients		1.3	Calcul sur la base des ingrédients		13	Calcul sur la base des ingrédients		2.7	Calcul sur la base des ingrédients		n.i.			Oui
1679			Vitello tonnato sans garniture		Viande et abats/Veau		par 100 g de portion comestible	887	Calcul automatisé		213	Calcul automatisé		13.3	Calcul sur la base des ingrédients		3.1	Calcul sur la base des ingrédients		3.8	Calcul sur la base des ingrédients		4.7	Calcul sur la base des ingrédients		86	Calcul sur la base des ingrédients		0.3	Calcul sur la base des ingrédients		0.3	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		22.9	Calcul sur la base des ingrédients		0.7	Calcul automatisé		0	Calcul sur la base des ingrédients		63.5	Calcul automatisé		20	Calcul automatisé		20	Calcul automatisé		19	Calcul sur la base des ingrédients		11	Calcul sur la base des ingrédients		10	Calcul sur la base des ingrédients		0.04	Calcul sur la base des ingrédients		0.22	Calcul sur la base des ingrédients		0.27	Calcul sur la base des ingrédients		2.27	Calcul sur la base des ingrédients		6	Calcul sur la base des ingrédients		8.8	Calcul sur la base des ingrédients		0.79	Calcul sur la base des ingrédients		0	Calcul sur la base des ingrédients		0.7	Calcul sur la base des ingrédients		4.09	Calcul sur la base des ingrédients		200	Calcul sur la base des ingrédients		270	Calcul sur la base des ingrédients		220	Calcul sur la base des ingrédients		27	Calcul sur la base des ingrédients		23	Calcul sur la base des ingrédients		160	Calcul sur la base des ingrédients		1.5	Calcul sur la base des ingrédients		13	Calcul sur la base des ingrédients		3.2	Calcul sur la base des ingrédients		n.i.			Oui
1192	4710		Yaourt sucré (moyenne)		Lait et produits laitiers/Yogourt et lait acidulé	1.1	par 100 g de portion comestible	443	Calcul automatisé		105	Calcul automatisé		3.4	Calcul sur la base des ingrédients		2	Calcul sur la base des ingrédients		0.9	Calcul sur la base des ingrédients		0.2	Calcul sur la base des ingrédients		10	Calcul sur la base des ingrédients		14.7	Calcul sur la base des ingrédients		13.8	Calcul sur la base des ingrédients		0.1	Calcul sur la base des ingrédients		0.4	Calcul sur la base des ingrédients		3.7	Calcul sur la base des ingrédients		0.1	Calcul automatisé		0	Calcul sur la base des ingrédients		77.7	Calcul automatisé		30	Calcul automatisé		28	Calcul automatisé		27	Calcul sur la base des ingrédients		17	Calcul sur la base des ingrédients		15	Calcul sur la base des ingrédients		0.01	Calcul sur la base des ingrédients		0.15	Calcul sur la base des ingrédients		0.08	Calcul sur la base des ingrédients		0.3	Calcul sur la base des ingrédients		0.1	Calcul sur la base des ingrédients		10.9	Calcul sur la base des ingrédients		0.29	Calcul sur la base des ingrédients		2.1	Calcul sur la base des ingrédients		0.1	Calcul sur la base des ingrédients		0.27	Calcul sur la base des ingrédients		170	Calcul sur la base des ingrédients		43	Calcul sur la base des ingrédients		100	Calcul sur la base des ingrédients		120	Calcul sur la base des ingrédients		15	Calcul sur la base des ingrédients		100	Calcul sur la base des ingrédients		0.1	Calcul sur la base des ingrédients		6.1	Calcul sur la base des ingrédients		0.5	Calcul sur la base des ingrédients		n.i.			Oui
56	4468	821031	Yogourt à la vanille	Yaourt	Lait et produits laitiers/Yogourt et lait acidulé	1.1	par 100 g de portion comestible	413	Calcul automatisé		98	Calcul automatisé		3	-	178	1.8	-	178	0.7	-	178	0.1	-	178	9	-	178	14	Estimation	51	13.1	-	178	0	Estimation	51	0	Estimation	51	3.7	Estimation	1662	0.1	Calcul automatisé		0	Estimation	51	77.6	-	178	24	Calcul automatisé		23	Calcul automatisé		22	Estimation	51	14	Estimation	51	14	-	8	0.02	-	178	0.14	-	178	0.03	-	178	0.4	-	127	0.09	-	127	13	-	97	0.34	-	97	tr.	-	22	0.1	-	127	0.08	-	178	130	-	178	45	-	178	110	-	178	130	-	178	11	-	178	100	-	178	0	-	178	6.5	-	127	0.5	-	178	n.i.			No
57	3887	821032	Yogourt au café	Yaourt	Lait et produits laitiers/Yogourt et lait acidulé	1.1	par 100 g de portion comestible	417	Calcul automatisé		99	Calcul automatisé		3.1	-	178	1.9	-	178	0.7	-	178	0.1	-	178	9	-	178	14.1	Estimation	51	13.2	-	178	0	-	8	0	-	8	3.7	Estimation	1662	0.1	Calcul automatisé		0	Estimation	51	77.4	-	178	28	Calcul automatisé		27	Calcul automatisé		26	Estimation	51	14	Estimation	51	14	-	8	0.01	-	178	0.22	-	"178	1653"	0.12	-	178	0.15	-	"9	1653"	0.11	-	9	10.3	-	97	0.26	-	"97	1653"	tr.	-	22	0.1	-	"127	1653"	0.09	-	178	170	-	178	42	-	178	110	-	178	130	-	178	13	-	178	100	-	178	0.1	-	178	6	-	9	0.4	-	178	n.i.			No
99	4520	822033	Yogourt au café, bio	Yaourt	Lait et produits laitiers/Yogourt et lait acidulé	1.1	par 100 g de portion comestible	401	Calcul automatisé		95	Calcul automatisé		3.3	-	178	n.i.			n.i.			n.i.			n.i.			13.1	Estimation	51	12.4	-	178	0	Estimation	51	0	Estimation	51	3.4	Estimation	1662	0.1	Calcul automatisé		0	Estimation	51	78.2	-	178	34	Calcul automatisé		33	Calcul automatisé		32	Estimation	51	14	Estimation	51	14	-	8	0.01	-	178	0.16	-	178	0.18	-	178	0.3	-	51	0.1	-	51	10.3	-	97	0.29	-	97	tr.	-	51	0.1	-	51	0.12	-	178	200	-	178	42	-	178	110	-	178	120	-	178	18	-	178	100	-	178	0.2	-	178	6	-	51	0.5	-	178	n.i.			No
54	4470	821029	Yogourt au chocolat	Yaourt	Lait et produits laitiers/Yogourt et lait acidulé	1.1	par 100 g de portion comestible	505	Calcul automatisé		120	Calcul automatisé		3.9	-	178	2.4	-	178	0.9	-	178	0.2	-	178	11	-	178	16.9	Estimation	51	15.5	-	178	0.5	-	8	0.8	-	8	3.9	Estimation	1662	0.1	Calcul automatisé		0	Estimation	51	73.5	-	178	31	Calcul automatisé		30	Calcul automatisé		29	Estimation	51	14	Estimation	51	14	-	8	0.01	-	178	0.12	-	178	0.06	-	178	0.3	-	9	0.09	-	127	9	-	9	0.3	-	127	tr.	-	22	0.1	-	127	0.43	-	178	200	-	178	44	-	178	110	-	178	130	-	178	18	-	178	110	-	178	0.3	-	178	6	-	9	0.5	-	178	n.i.			No
53	3883	821028	Yogourt aux fraises	Yaourt	Lait et produits laitiers/Yogourt et lait acidulé	1.1	par 100 g de portion comestible	424	Calcul automatisé		101	Calcul automatisé		2.7	-	178	1.6	-	178	0.6	-	178	0.1	-	178	8	-	178	15.2	Estimation	51	14.3	-	178	0.1	-	9	0.9	-	9	3.4	Estimation	1662	0.1	Calcul automatisé		0	Estimation	51	76.8	-	178	29	Calcul automatisé		27	Calcul automatisé		26	Estimation	51	18	Estimation	51	18	-	8	0.01	-	178	0.15	-	"178	1653"	0.04	-	178	0.27	-	"9	1653"	0.15	-	9	13.6	-	97	0.25	-	"97	1653"	12.3	-	9	0.1	-	"9	1653"	0.1	-	178	150	-	178	42	-	178	99	-	178	110	-	178	11	-	178	97	-	178	0.1	-	178	5.5	-	9	0.4	-	178	n.i.			No
55	3882	821030	Yogourt aux noisettes	Yaourt	Lait et produits laitiers/Yogourt et lait acidulé	1.1	par 100 g de portion comestible	497	Calcul automatisé		119	Calcul automatisé		4.6	-	178	2.5	-	178	1.6	-	178	0.4	-	178	11	-	178	15	Estimation	51	14	-	178	0.1	-	9	0.9	-	9	3.8	Estimation	1662	0.1	Calcul automatisé		0	Estimation	51	74.7	-	178	32	Calcul automatisé		29	Calcul automatisé		27	Estimation	51	30	-	127	n.i.			0.01	-	178	0.13	-	178	0.07	-	178	0.4	-	127	0.09	-	127	9	-	127	0.31	-	127	tr.	-	22	0.1	-	127	0.78	-	178	150	-	178	46	-	178	99	-	178	110	-	178	16	-	178	100	-	178	0.1	-	178	6.5	-	127	0.5	-	178	n.i.			No
58	4522	821034	Yogourt bifidus, nature	Yaourt	Lait et produits laitiers/Yogourt et lait acidulé		par 100 g de portion comestible	276	Calcul automatisé		66	Calcul automatisé		3.6	-	178	2.2	-	178	0.9	-	178	0.2	-	178	11	-	178	4.5	Calcul automatisé		4.5	-	178	0	Estimation	51	0	Estimation	51	4	Estimation	1662	0.1	Calcul automatisé		0	Estimation	51	85.5	-	178	40	Calcul automatisé		38	Calcul automatisé		37	Estimation	51	16	-	83	15	-	61	0.02	-	178	0.13	-	"178	1653"	0.04	-	178	0.5	-	"9	1653"	0.09	-	9	5	-	9	0.33	-	"9	1653"	tr.	-	22	0.2	-	"43	1653"	0.11	-	178	180	-	178	45	-	178	120	-	178	150	-	178	12	-	178	110	-	178	0	-	178	7.5	-	9	0.5	-	178	n.i.			No
588	4611	1001125	Yogourt maigre aux fruits, édulcoré	Yaourt	Lait et produits laitiers/Yogourt et lait acidulé	1.1	par 100 g de portion comestible	206	Calcul automatisé		49	Calcul automatisé		0.1	-	41	0.1	-	3	0	-	3	0	-	3	0	-	3	7	-	41	7	-	22	0.1	-	22	0.9	-	22	4.5	-	1660	0.1	Calcul automatisé		0	-	22	86.6	-	43	21	Calcul automatisé		21	Calcul automatisé		20	-	61	8	Estimation	51	8	-	61	0.04	-	43	0.17	-	43	0.07	-	43	0.4	-	43	0.1	-	43	2	-	43	0.5	-	43	4	-	43	tr.	-	43	0.03	-	43	210	-	43	45	-	43	93	-	9	110	-	37	11	-	43	120	-	43	0.1	-	43	6	-	9	0.4	-	9	n.i.			No
590	3618	1001127	Yogourt maigre avec arômes, édulcoré	Yaourt	Lait et produits laitiers/Yogourt et lait acidulé	1.1	par 100 g de portion comestible	198	Calcul automatisé		47	Calcul automatisé		0.1	-	41	0.1	-	3	0	-	3	0	-	3	0	-	3	7	-	41	7	-	22	tr.	-	22	0	-	43	4.4	-	1660	0.1	Calcul automatisé		0	-	22	86.6	-	43	0	Calcul automatisé		0	Calcul automatisé		0	-	61	1	Estimation	51	1	-	61	0.04	-	43	0.17	-	43	0.07	-	43	0.4	-	43	0.1	-	43	2	-	43	0.5	-	43	tr.	-	22	tr.	-	43	0.03	-	43	210	-	43	45	-	43	93	-	9	100	-	37	11	-	43	120	-	43	0.1	-	43	6	-	43	0.4	-	9	n.i.			No
