ID	ID V 4.0	ID SwissFIR	Nome	Sinonimi	Categoria	Densità	Unità di riferimento	Energia, kilojoules	Deduzione del valore	Fonte	Energia, calorie	Deduzione del valore	Fonte	Lipidi, totali (g)	Deduzione del valore	Fonte	Acidi grassi, saturi (g)	Deduzione del valore	Fonte	Acidi grassi, monoinsaturi (g)	Deduzione del valore	Fonte	Acidi grassi, polinsaturi (g)	Deduzione del valore	Fonte	Colesterolo (mg)	Deduzione del valore	Fonte	Glucidi, disponibili (g)	Deduzione del valore	Fonte	Zuccheri (g)	Deduzione del valore	Fonte	Amido (g)	Deduzione del valore	Fonte	Fibra alimentare (g)	Deduzione del valore	Fonte	Proteine (g)	Deduzione del valore	Fonte	Sale (NaCl) (g)	Deduzione del valore	Fonte	Alcool (g)	Deduzione del valore	Fonte	Acqua (g)	Deduzione del valore	Fonte	Attività di vitamina A, RE (µg-RE)	Deduzione del valore	Fonte	Attività di vitamina A, RAE (µg-RE)	Deduzione del valore	Fonte	Equivalenti di all-trans-retinolo (µg-RE)	Deduzione del valore	Fonte	Attività di beta-carotene (µg-BCE)	Deduzione del valore	Fonte	Beta-carotene (µg)	Deduzione del valore	Fonte	Vitamina B1 (tiamina) (mg)	Deduzione del valore	Fonte	Vitamina B2 (riboflavina) (mg)	Deduzione del valore	Fonte	Vitamina B6 (piridossina) (mg)	Deduzione del valore	Fonte	Vitamina B12 (cobalamina) (µg)	Deduzione del valore	Fonte	Niacina (mg)	Deduzione del valore	Fonte	Folati (µg)	Deduzione del valore	Fonte	Acido pantotenico (mg)	Deduzione del valore	Fonte	Vitamina C (acido ascorbico) (mg)	Deduzione del valore	Fonte	Vitamina D (calciferolo) (µg)	Deduzione del valore	Fonte	Attività di vitamina E (mg-ATE)	Deduzione del valore	Fonte	Potassio (K) (mg)	Deduzione del valore	Fonte	Sodio (Na) (mg)	Deduzione del valore	Fonte	Cloro (Cl) (mg)	Deduzione del valore	Fonte	Calcio (Ca) (mg)	Deduzione del valore	Fonte	Magnesio (Mg) (mg)	Deduzione del valore	Fonte	Fosforo (P) (mg)	Deduzione del valore	Fonte	Ferro (Fe) (mg)	Deduzione del valore	Fonte	Iodio (I) (µg)	Deduzione del valore	Fonte	Zinco (Zn)  (mg)	Deduzione del valore	Fonte	Selenio (Se) (µg)	Deduzione del valore	Fonte	Voce modificata
1126	4077		Agrumi (in media), crudi		Frutta/Frutta fresca		per 100 g di parte edibile	176	Calcolo automatizzato		42	Calcolo automatizzato		0.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		8.3	Calcolo in base agli ingredienti		8.3	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		1.6	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		89	Calcolo automatizzato		23	Calcolo automatizzato		11	Calcolo automatizzato		0	Calcolo in base agli ingredienti		138	Calcolo in base agli ingredienti		114	Calcolo in base agli ingredienti		0.09	Calcolo in base agli ingredienti		0.03	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		15.6	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		44.6	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.42	Calcolo in base agli ingredienti		160	Calcolo in base agli ingredienti		3.3	Calcolo in base agli ingredienti		3.9	Calcolo in base agli ingredienti		34	Calcolo in base agli ingredienti		11	Calcolo in base agli ingredienti		15	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		nd			Si
379	3629	1000842	Albicocca, cruda		Frutta/Frutta fresca		per 100 g di parte edibile	204	Calcolo automatizzato		48	Calcolo automatizzato		0.1	-	43	tr.	-	43	tr.	-	43	tr.	-	43	0	-	43	10	-	43	10	-	43	tr.	-	43	2.1	-	43	0.8	-	43	0	Calcolo automatizzato		0	-	43	86.7	-	43	302	Calcolo automatizzato		151	Calcolo automatizzato		0	Stima	51	1813	-	"1530	1662"	1859	-	"105	124	1670"	0.03	-	"43	1670"	0.04	-	"43	1670"	0.06	-	"43	1670"	0	-	43	0.48	-	"43	1670"	7	-	43	0.23	-	"43	1670"	5.7	-	"43	1670"	0	-	43	0.7	-	43	320	-	43	2	-	43	1	-	36	16	-	43	10	-	43	20	-	43	0.4	-	43	0.5	-	36	0.1	-	36	nd			No
1051	3766		Albicocche, cotte, sgocciolate (senza aggiunta di zucchero)		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	255	Calcolo automatizzato		60	Calcolo automatizzato		0.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		12.5	Calcolo in base agli ingredienti		12.5	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		2.6	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		83.8	Calcolo automatizzato		378	Calcolo automatizzato		189	Calcolo automatizzato		0	Calcolo in base agli ingredienti		2266	Calcolo in base agli ingredienti		1743	Calcolo in base agli ingredienti		0.03	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0.07	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.54	Calcolo in base agli ingredienti		6.1	Calcolo in base agli ingredienti		0.26	Calcolo in base agli ingredienti		4.9	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.88	Calcolo in base agli ingredienti		350	Calcolo in base agli ingredienti		2.5	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		19	Calcolo in base agli ingredienti		13	Calcolo in base agli ingredienti		25	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		0.6	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		nd			Si
623	4730	1001170	Albicocche, non zuccherate, conserva		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	204	Calcolo automatizzato		48	Calcolo automatizzato		0.1	-	22	tr.	-	22	tr.	-	22	tr.	-	22	0	-	22	10	-	22	10	-	22	tr.	-	22	2.1	-	22	0.8	-	22	0	Calcolo automatizzato		0	-	22	86.7	-	22	149	Calcolo automatizzato		75	Calcolo automatizzato		0	-	51	895	-	51	713	-	89	0.03	-	22	0.05	-	22	0.06	-	22	0	-	22	0.54	-	22	3.5	-	22	0.26	-	22	3.5	-	22	0	-	22	0.53	-	22	280	-	22	2	-	22	1	-	22	15	-	22	10	-	22	20	-	22	0.4	-	22	0.5	-	22	0.1	-	22	nd			No
469	4047	1000952	Albicocche, secche		Frutta/Frutta secca		per 100 g di parte edibile	1160	Calcolo automatizzato		275	Calcolo automatizzato		0.5	-	36	tr.	-	43	0.3	-	43	0.1	-	43	0	-	43	47.9	-	36	43.3	-	36	0	-	36	17.7	-	36	5	-	36	0	Calcolo automatizzato		0	-	43	17.6	-	36	917	Calcolo automatizzato		458	Calcolo automatizzato		0	Stima	51	5500	Stima	51	5500	-	124	0.01	-	43	0.16	-	43	0.26	-	43	0	-	43	3.2	-	43	13	-	43	0.7	-	43	8	-	43	0	-	43	4.5	-	43	1370	-	36	11	-	36	5.4	-	36	82	-	36	50	-	36	110	-	36	5.2	-	43	2.7	-	36	0.4	-	36	nd			No
621	3599	1001168	Albicocche, zuccherate, conserva		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	354	Calcolo automatizzato		83	Calcolo automatizzato		0.1	-	22	tr.	-	22	tr.	-	22	tr.	-	22	0	-	22	19	-	22	19	-	22	tr.	-	22	1.9	-	22	0.7	-	22	0	Calcolo automatizzato		0	-	22	78	-	22	149	Calcolo automatizzato		75	Calcolo automatizzato		0	-	51	895	-	51	713	-	89	0.03	-	22	0.04	-	22	0.06	-	22	0	-	22	0.49	-	22	3.2	-	22	0.23	-	22	3.2	-	22	0	-	22	0.47	-	22	260	-	22	1.8	-	22	1.1	-	22	14	-	22	9	-	22	18	-	22	0.4	-	22	0.5	-	22	0.1	-	22	nd			No
411	4544	1000883	Albume d'uovo, crudo		Uova		per 100 g di parte edibile	187	Calcolo automatizzato		44	Calcolo automatizzato		0.1	-	43	tr.	-	43	tr.	-	43	tr.	-	43	0	-	43	0.3	-	43	0.3	-	43	0	-	43	0	-	43	10.5	-	43	0.4	Calcolo automatizzato		0	-	43	88	-	43	0	Calcolo automatizzato		0	Calcolo automatizzato		0	-	145	0	-	145	0	Stima	51	tr.	-	43	0.44	-	43	0.01	-	43	0.1	-	43	0.1	-	43	12	-	43	0.2	-	43	0	-	43	0	-	43	0	-	43	140	-	43	160	-	43	170	-	9	6	-	43	10	-	43	15	-	43	0.1	-	43	6.8	-	36	0	-	36	nd			No
13398			Amaranto, seme, cotto (senza aggiunta di grassi e sale)		Prodotti a base di cereali, legumi e patate/Altri prodotti a base di cereali		per 100 g di parte edibile	531	Calcolo automatizzato		126	Calcolo automatizzato		2.4	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		0.6	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		19.1	Calcolo in base agli ingredienti		0.6	Calcolo in base agli ingredienti		18.5	Calcolo in base agli ingredienti		3.7	Calcolo in base agli ingredienti		5.3	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		69.6	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.02	Calcolo in base agli ingredienti		0.06	Calcolo in base agli ingredienti		0.11	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.34	Calcolo in base agli ingredienti		16.2	Calcolo in base agli ingredienti		0.27	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		150	Calcolo in base agli ingredienti		1.9	Calcolo in base agli ingredienti		36	Calcolo in base agli ingredienti		58	Calcolo in base agli ingredienti		84	Calcolo in base agli ingredienti		180	Calcolo in base agli ingredienti		3	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		1.2	Calcolo in base agli ingredienti		nd			Si
13397			Amaranto, seme, crudo		Prodotti a base di cereali, legumi e patate/Altri prodotti a base di cereali		per 100 g di parte edibile	1580	Calcolo automatizzato		376	Calcolo automatizzato		7	-	1631	1.5	-	1631	1.7	-	1631	2.8	-	1631	0	Stima	1648	56.8	-	1640	1.7	-	1640	55.1	-	1640	11	-	1643	15.8	-	1640	0	Calcolo automatizzato		0	Stima	1677	11.1	-	1640	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	1678	0	Stima	1648	0	-	1631	0.08	-	"1631	1642"	0.19	-	1640	0.53	-	"1642	1643"	0	Stima	1648	1.2	-	1640	64.3	-	"1642	1643"	0.95	-	"1528	1642"	4.2	-	1528	0	Stima	1648	1.19	-	1631	480	-	1640	4	-	1631	110	-	1528	160	-	1631	250	-	1631	560	-	1631	9	-	1640	2.5	-	1528	3.7	-	1640	nd			No
868	3704	1001540	Amaretti (biscotti alle mandorle)		Dolciumi/Biscotti		per 100 g di parte edibile	1920	Calcolo automatizzato		456	Calcolo automatizzato		12.4	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		7.9	Calcolo in base agli ingredienti		3.3	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		75.7	Calcolo in base agli ingredienti		75.7	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		3.2	Calcolo in base agli ingredienti		8.7	Calcolo in base agli ingredienti		0.1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		1	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0.19	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0.02	Calcolo in base agli ingredienti		0.54	Calcolo in base agli ingredienti		13.3	Calcolo in base agli ingredienti		0.15	Calcolo in base agli ingredienti		tr.	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		7.37	Calcolo in base agli ingredienti		220	Calcolo in base agli ingredienti		36	Calcolo in base agli ingredienti		49	Calcolo in base agli ingredienti		69	Calcolo in base agli ingredienti		62	Calcolo in base agli ingredienti		130	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		nd			Si
897	4573	1001569	Amido di frumento		"Prodotti a base di cereali, legumi e patate/Farine e amidi	Diversi/Gelificanti e leganti"		per 100 g di parte edibile	1480	Calcolo automatizzato		348	Calcolo automatizzato		0.1	-	9	0	-	9	0	-	9	0.1	-	9	0	-	9	85.8	-	9	0	-	9	85.8	-	9	1.2	-	9	0.4	-	9	0	Calcolo automatizzato		0	-	9	12.3	-	9	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	0	Stima	51	0	-	8	0	-	9	0	-	9	0	-	9	0	-	9	0.01	-	9	0	-	9	0	-	9	0	-	9	0	-	9	0	-	9	16	-	9	2	-	9	5	-	9	0	-	9	4	-	9	20	-	9	0	-	9	0	-	9	0.1	-	9	nd			No
275	4126	841008	Anacardi		Noci, semi e frutti oleosi		per 100 g di parte edibile	2520	Calcolo automatizzato		606	Calcolo automatizzato		45.2	-	103	7.8	-	156	23.8	-	156	7.8	-	156	0	-	156	26.6	Stima	1003	5.9	-	156	23.5	-	156	3.6	-	72	21.5	Stima	1662	0	Calcolo automatizzato		0	Stima	51	5.2	-	1002	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	0	Stima	51	0	-	103	0.42	-	156	0.06	-	156	0.42	-	156	0	-	156	1.1	-	156	25	-	156	0.86	-	156	0.5	-	156	0	-	8	6.33	-	51	660	-	"156	1542"	9.2	-	"156	1542"	18	-	8	40	-	"156	1542"	270	-	"156	1542"	540	-	"156	1542"	5.2	-	"71	1542"	10	-	8	4	-	71	nd			No
377	4118	1000840	Ananas, crudo		Frutta/Frutta fresca		per 100 g di parte edibile	219	Calcolo automatizzato		52	Calcolo automatizzato		0.2	-	1008	0	-	1008	0	-	1008	0.1	-	43	0	-	43	11.3	-	43	11.3	-	43	0	-	43	1.4	-	43	0.4	-	43	0	Calcolo automatizzato		0	-	43	86.5	-	43	9	Calcolo automatizzato		5	Calcolo automatizzato		0	Stima	51	56	Stima	51	56	-	164	0.07	-	"43	1670"	0.02	-	"43	1670"	0.08	-	"43	1670"	0	-	43	0.21	-	"43	1670"	7.6	-	"43	1670"	0.17	-	"43	1670"	51.4	-	"43	1670"	0	-	43	0.1	-	43	150	-	43	2	-	43	39	-	36	15	-	43	15	-	43	11	-	43	0.3	-	43	1.4	-	1007	0.1	-	36	nd			No
618	4728	1001163	Ananas, non zuccherato, conserva		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	218	Calcolo automatizzato		51	Calcolo automatizzato		0.2	-	22	tr.	-	22	tr.	-	22	0.1	-	22	0	-	22	11.3	-	22	11.3	-	22	0	-	22	1.4	-	22	0.4	-	22	0	Calcolo automatizzato		0	-	22	86.5	-	22	9	Stima		5	Stima		0	Stima		56	Stima		56	Stima		0.06	-	22	0.03	-	22	0.08	-	22	0	-	22	0.27	-	22	7	-	22	0.17	-	22	9	-	22	0	-	22	0.1	-	22	130	-	22	2	-	22	39	-	22	14	-	22	15	-	22	11	-	22	0.3	-	22	tr.	-	22	0.1	-	22	nd			No
617	4274	1001162	Ananas, zuccherato, conserva		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	366	Calcolo automatizzato		86	Calcolo automatizzato		0.2	-	22	tr.	-	22	tr.	-	22	0.1	-	22	0	-	22	20.2	-	22	20.2	-	22	tr.	-	22	1.3	-	22	0.4	-	22	0	Calcolo automatizzato		0	-	22	77.9	-	22	nd			nd			nd			nd			nd			0.06	-	22	0.02	-	22	0.07	-	22	0	-	22	0.24	-	22	6.3	-	22	0.15	-	22	8.1	-	22	0	-	22	0.09	-	22	120	-	22	1.8	-	22	35	-	22	13	-	22	14	-	22	9.9	-	22	0.3	-	22	tr.	-	22	0.1	-	22	nd			No
402	4561	1000866	Anguria, cruda		Frutta/Frutta fresca		per 100 g di parte edibile	129	Calcolo automatizzato		31	Calcolo automatizzato		0.3	-	43	tr.	-	43	tr.	-	43	tr.	-	43	0	-	43	6.3	-	43	6.3	-	43	0	-	43	0.3	-	43	0.5	-	43	0	Calcolo automatizzato		0	-	43	92	-	43	18	Calcolo automatizzato		9	Calcolo automatizzato		0	Stima	51	108	Stima	51	77	-	134	0.03	-	43	0.02	-	43	0.1	-	43	0	-	43	0.2	-	43	4	-	43	0.2	-	43	11	-	43	0	-	43	0.1	-	43	110	-	43	2	-	43	8.3	-	36	7	-	43	10	-	43	9	-	43	0.2	-	43	10	-	36	0.1	-	36	nd			No
282	4498	842003	Arachidi		Noci, semi e frutti oleosi		per 100 g di parte edibile	2490	Calcolo automatizzato		601	Calcolo automatizzato		48.5	-	103	11.6	Stima	51	21.8	-	81	13.4	-	81	0	-	81	11.2	-	81	4	-	43	6.7	-	81	7.6	-	72	26.1	-	1660	0	Calcolo automatizzato		0	Stima	51	7	-	81	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	0	Stima	51	0	-	103	0.63	-	"81	1672"	0.09	-	81	0.59	-	81	0	-	156	12	-	156	240	-	156	2.44	-	"156	1672"	0	-	156	0	-	81	5.54	Calcolo automatizzato		710	-	156	18	-	156	7	-	8	65	-	141	160	-	141	380	-	156	6	-	141	3.2	-	43	4	-	141	nd			No
407	4363	1000871	Arachidi, tostate		Noci, semi e frutti oleosi		per 100 g di parte edibile	2470	Calcolo automatizzato		596	Calcolo automatizzato		49	-	43	9.2	-	43	23.5	-	43	14	-	43	0	-	43	8.6	-	43	3.6	-	43	5	-	43	8.2	-	43	26.1	-	1660	0	Calcolo automatizzato		0	-	43	5.5	-	43	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	0	-	81	0	Stima	51	0.8	-	43	0.13	-	43	0.3	-	43	0	-	43	15	-	43	110	-	43	2.7	-	43	0	-	43	0	-	43	8.5	-	43	700	-	43	9	-	43	7	-	36	60	-	43	180	-	43	380	-	43	2.4	-	43	13	-	36	2.8	-	36	nd			No
405	4567	1000869	Arancia, cruda		Frutta/Frutta fresca		per 100 g di parte edibile	185	Calcolo automatizzato		44	Calcolo automatizzato		0.2	-	43	tr.	-	43	tr.	-	43	tr.	-	43	0	-	43	8.6	-	43	8.6	-	43	0	-	43	1.8	-	43	1	-	43	0	Calcolo automatizzato		0	-	43	86.6	-	43	21	Calcolo automatizzato		10	Calcolo automatizzato		0	Stima	51	126	-	"51	1662"	78	-	"75	1670"	0.1	-	"43	1670"	0.03	-	"43	1670"	0.05	-	"43	1670"	0	-	43	0.31	-	"43	1670"	17.5	-	"43	1670"	0.21	-	"43	1670"	53	-	"43	1670"	0	-	43	0.24	-	43	180	-	43	4	-	43	4	-	36	40	-	43	10	-	43	16	-	43	0.1	-	43	0.9	-	36	0.1	-	36	nd			No
1024	4240		Asparago, al vapore (senza aggiunta di sale)		Verdure/Verdure cotte (incl. conserve)		per 100 g di parte edibile	115	Calcolo automatizzato		27	Calcolo automatizzato		0.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		3.3	Calcolo in base agli ingredienti		3.2	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		1.7	Calcolo in base agli ingredienti		2.2	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		92.6	Calcolo automatizzato		98	Calcolo automatizzato		49	Calcolo automatizzato		0	Calcolo in base agli ingredienti		590	Calcolo in base agli ingredienti		523	Calcolo in base agli ingredienti		0.12	Calcolo in base agli ingredienti		0.12	Calcolo in base agli ingredienti		0.07	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.88	Calcolo in base agli ingredienti		76.8	Calcolo in base agli ingredienti		0.17	Calcolo in base agli ingredienti		10.5	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		1.7	Calcolo in base agli ingredienti		230	Calcolo in base agli ingredienti		2.6	Calcolo in base agli ingredienti		50	Calcolo in base agli ingredienti		21	Calcolo in base agli ingredienti		16	Calcolo in base agli ingredienti		53	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		6.7	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		nd			Si
443	3820	1000925	Asparago, crudo		Verdure/Verdure fresche		per 100 g di parte edibile	115	Calcolo automatizzato		27	Calcolo automatizzato		0.2	-	43	tr.	-	43	tr.	-	43	tr.	-	43	0	-	43	3.3	-	43	3.2	-	43	0.1	-	43	1.7	-	43	2.2	-	43	0	Calcolo automatizzato		0	-	43	92	-	43	98	Calcolo automatizzato		49	Calcolo automatizzato		0	Stima	51	590	Stima	51	581	-	69	0.15	-	43	0.13	-	43	0.08	-	43	0	-	43	1.1	-	43	128	-	43	0.2	-	43	14	-	43	0	-	43	1.7	-	43	270	-	43	3	-	43	53	-	9	22	-	43	18	-	43	56	-	43	0.9	-	43	7	-	9	0.4	-	9	nd			No
380	4361	1000843	Avocado, crudo		"Verdure/Verdure fresche	Noci, semi e frutti oleosi"		per 100 g di parte edibile	594	Calcolo automatizzato		144	Calcolo automatizzato		14.2	-	43	2.9	-	43	8.9	-	43	1.8	-	43	0	-	43	0.8	-	43	0.8	-	43	tr.	-	43	3	-	43	1.8	-	43	0	Calcolo automatizzato		0	-	43	76.4	-	43	17	Calcolo automatizzato		8	Calcolo automatizzato		0	Stima	51	100	Stima	51	67	-	164	0.07	-	"43	1669"	0.16	-	43	0.23	-	"43	1669"	0	-	43	2	-	43	39.9	-	"43	1669"	0.86	-	"43	1669"	7.5	-	"43	1669"	0	-	43	1.85	-	43	520	-	43	7	-	43	6	-	36	16	-	43	33	-	43	44	-	43	1	-	43	1	-	36	0.6	-	36	nd			Si
436	4547	1000914	Bacca di sambuco nero, cruda		Frutta/Frutta fresca		per 100 g di parte edibile	219	Calcolo automatizzato		52	Calcolo automatizzato		0.5	-	9	0	-	9	0	-	9	0.3	-	9	0	-	9	7.4	-	9	7.4	-	9	0	-	9	4	-	9	2.5	-	9	0	Calcolo automatizzato		0	-	9	84	-	9	54	Calcolo automatizzato		27	Calcolo automatizzato		0	Stima	51	325	-	145	nd			0.07	-	9	0.07	-	9	0.25	-	9	0	-	9	1.6	-	9	17	-	9	0.16	-	9	18	-	9	0	-	9	1	-	9	300	-	9	1	-	9	7	-	9	37	-	9	30	-	9	57	-	9	1.6	-	9	3	-	9	0.2	-	9	nd			No
1122	4072		Bacche (in media), cotte (senza aggiunta di zucchero),		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	186	Calcolo automatizzato		44	Calcolo automatizzato		0.5	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		7.6	Calcolo in base agli ingredienti		7.6	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		3	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		88.1	Calcolo automatizzato		2	Calcolo automatizzato		1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		11	Calcolo in base agli ingredienti		6	Calcolo in base agli ingredienti		0.01	Calcolo in base agli ingredienti		0.03	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.35	Calcolo in base agli ingredienti		21.3	Calcolo in base agli ingredienti		0.18	Calcolo in base agli ingredienti		34.7	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.38	Calcolo in base agli ingredienti		150	Calcolo in base agli ingredienti		2.2	Calcolo in base agli ingredienti		15	Calcolo in base agli ingredienti		20	Calcolo in base agli ingredienti		13	Calcolo in base agli ingredienti		24	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		1.2	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		nd			Si
1119	3640		Bacche (in media), crude		Frutta/Frutta fresca		per 100 g di parte edibile	177	Calcolo automatizzato		42	Calcolo automatizzato		0.5	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		7.2	Calcolo in base agli ingredienti		7.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		2.8	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		88.7	Calcolo automatizzato		2	Calcolo automatizzato		1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		11	Calcolo in base agli ingredienti		8	Calcolo in base agli ingredienti		0.02	Calcolo in base agli ingredienti		0.03	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.37	Calcolo in base agli ingredienti		29	Calcolo in base agli ingredienti		0.19	Calcolo in base agli ingredienti		47	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.36	Calcolo in base agli ingredienti		160	Calcolo in base agli ingredienti		2.1	Calcolo in base agli ingredienti		14	Calcolo in base agli ingredienti		20	Calcolo in base agli ingredienti		12	Calcolo in base agli ingredienti		23	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		1.2	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		nd			No
1577			Bami Goreng, preparato		Cibi/Cibi asiatici		per 100 g di parte edibile	580	Calcolo automatizzato		137	Calcolo automatizzato		2.6	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		1.4	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		44	Calcolo in base agli ingredienti		13.9	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		12.1	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		14	Calcolo in base agli ingredienti		1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		68.4	Calcolo automatizzato		69	Calcolo automatizzato		41	Calcolo automatizzato		14	Calcolo in base agli ingredienti		328	Calcolo in base agli ingredienti		283	Calcolo in base agli ingredienti		0.09	Calcolo in base agli ingredienti		0.09	Calcolo in base agli ingredienti		0.15	Calcolo in base agli ingredienti		0.06	Calcolo in base agli ingredienti		3.61	Calcolo in base agli ingredienti		4.3	Calcolo in base agli ingredienti		0.31	Calcolo in base agli ingredienti		12.5	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		180	Calcolo in base agli ingredienti		410	Calcolo in base agli ingredienti		560	Calcolo in base agli ingredienti		9.3	Calcolo in base agli ingredienti		17	Calcolo in base agli ingredienti		120	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		1.6	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		19	Calcolo in base agli ingredienti		No
